number,name,address,position.lat,position.lng
1610,Marino Green,Marino Park,53.36714812,-6.233813838
1611,Melrose Avenue,Philipsburgh Avenue,53.36505387,-6.239896097
1612,Islandbridge,South Circular Road,53.34553232,-6.30828892
1613,Conyngham Road,Conyngham Road,53.34842947,-6.305966169
1614,Phoenix Park Gate,Conyngham Road,53.34830598,-6.298550899
1615,Slievenamon Road,Slievenamon Road,53.33538512,-6.30577746
1616,Slievenamon Road,Slievenamon Road,53.33565738,-6.305961878
1617,Ormond Quay Upper,Upper Ormond Quay,53.34591596,-6.269237344
1618,Ormond Quay Upper,Upper Ormond Quay,53.34569345,-6.270628173
1619,Four Courts,Inns Quay,53.34564609,-6.272943126
1620,Parkgate Street,Parkgate Street,53.34794792,-6.292361704
1621,National Museum,Wolfe Tone Quay,53.34709354,-6.286057336
1622,Sarsfield Quay,Wolfe Tone Quay,53.34700183,-6.28467916
1623,Claude Road,Whitworth Road,53.3632915,-6.266249162
1624,David Road,Whitworth Road,53.36370154,-6.267870355
1625,David Road,Whitworth Road,53.36374492,-6.267763412
1626,Whitworth Road,Whitworth Road,53.3643194,-6.270189391
1627,St Brigid's Rd Lower,Whitworth Road,53.36256033,-6.262943149
1628,Drumcliffe Road,Carnlough Road,53.36455191,-6.293831436
1629,Drumcliffe Road,Carnlough Road,53.36362946,-6.294063635
1630,Binns Bridge,Whitworth Road,53.36197935,-6.260697936
1631,Fitzwilliam Place,,53.33314766,-6.254078364
1632,Fitzwilliam Place,,53.33345374,-6.254110908
1633,Grand Parade,,53.33115429,-6.252373034
1634,Leeson St Upper,,53.33160145,-6.252219619
1635,Sussex Road,Sussex Road,53.32972799,-6.248887998
1636,Stephen's Green East,St. Stephen's Green,53.33763187,-6.255862398
1637,Claude Road,Whitworth Road,53.36324335,-6.265409666
1638,St Patrick's Road,Whitworth Road,53.3621222,-6.260632015
1639,Stephen's Green East,St. Stephen's Green,53.33700243,-6.25645872
1640,Stephen's Green East,St. Stephen's Green,53.33725198,-6.256313389
1641,Bannow Road,Carnlough Road,53.36962437,-6.29217098
1642,Kilkieran Road,Carnlough Road,53.36823516,-6.29118965
1643,Mater Hospital,,53.35964622,-6.269612438
1644,Berkeley Road,,53.36001822,-6.269852786
1645,O'Connell Avenue,Berkeley Road,53.35848112,-6.269223945
1646,Blessington Street,Blessington Street,53.35630402,-6.265991985
1647,St Peter's Church,North Circular Road,53.36054002,-6.276097049
1648,Ellesmere Avenue,North Circular Road,53.35709986,-6.289997641
1649,Annamore Road,North Circular Road,53.3574705,-6.287639082
1650,Annamore Road,North Circular Road,53.35767215,-6.287285447
1651,Annamore Parade,North Circular Road,53.35826636,-6.284226743
1652,Annamore Parade,North Circular Road,53.35806515,-6.284610429
1653,Charleville Road,North Circular Road,53.35919005,-6.280959374
1654,Charleville Road,North Circular Road,53.35886871,-6.281738551
1655,Broombridge Station,Carnlough Road,53.37121786,-6.301169507
1656,Broombridge Station,Carnlough Road,53.37104483,-6.299748678
1657,Carnlough Road,Carnlough Road,53.37139257,-6.303341717
1658,Carnlough Road,Carnlough Road,53.37130615,-6.30358561
1659,St Finbar's Road,Carnlough Road,53.37042944,-6.296932826
1660,St Finbar's Road,Carnlough Road,53.3703969,-6.295912195
1661,Bannow Road,Carnlough Road,53.36974785,-6.293263095
1662,Palmerston Road,Palmerston Road,53.31784915,-6.258950776
1663,Ormond Road South,Palmerston Road,53.31807043,-6.259332029
1664,Chelmsford Road,Chelmsford Road,53.32500441,-6.253465109
1665,Chelmsford Avenue,Chelmsford Road,53.32612978,-6.251137178
1666,Chelmsford Road,Chelmsford Road,53.32558343,-6.252495656
1667,Appian Way,Appian Way,53.32780911,-6.247975704
1668,Appian Way,Appian Way,53.32741744,-6.248847515
1669,Palmerston Road,Palmerston Road,53.31429962,-6.258389846
1670,Palmerston Road,Palmerston Road,53.31635252,-6.258636462
1671,Cowper Road,Cowper Road,53.31607252,-6.25915818
1672,Cowper Road,Cowper Road,53.31519314,-6.26419198
1673,Rathmines Rd Upper,Upper Rathmines Road,53.31375348,-6.264085308
1674,Palmeston Villas,Upper Rathmines Road,53.31393227,-6.264018018
1675,Palmerston Park,Palmerston Park,53.31337215,-6.261354247
1676,St. Donagh's,Kilbarrack Road,53.3909527,-6.163798767
1677,St. Donagh's,Kilbarrack Road,53.39108908,-6.16448455
1678,Kilbarrack Fire Stn,Kilbarrack Road,53.39101064,-6.166983892
1679,Kilbarrack Road,Kilbarrack Road,53.39112672,-6.166933795
1680,Tonlegee Road,Tonlegee Road,53.39117628,-6.171923614
1681,Marlborough Street,Marlborough Street,53.34919076,-6.257718768
1682,Eden Quay,Eden Quay,53.34795004,-6.257078422
1683,Quay Wall,Eden Quay,53.34760257,-6.258519539
1684,Quay Wall,Eden Quay,53.34780588,-6.258285943
1685,Liberty Hall,Eden Quay,53.3482092,-6.255746031
1686,Eden Quay,Eden Quay,53.34823133,-6.25603052
1687,Eden Quay,Eden Quay,53.34820877,-6.256331854
1688,Eden Quay,,53.34825609,-6.255879303
1689,Merrion Road,Merrion Road,53.32769959,-6.22597042
1690,Newcomen Bridge,North Strand Road,53.35611171,-6.244846799
1691,Amiens Street,Amiens Street,53.35404463,-6.247305333
1692,Portland Row,Amiens Street,53.35360828,-6.248194548
1693,Talbot Street,Talbot Street,53.35051778,-6.256267648
1694,Gardiner Street,,53.35045051,-6.255969965
1695,Marino Crescent Park,Howth Road,53.36461747,-6.226810998
1696,Copeland Avenue,Howth Road,53.36586987,-6.223994026
1697,Howth Road,Howth Road,53.36496088,-6.226330911
1698,Fairview,Fairview,53.36369279,-6.233551068
1699,Annesley Bridge,Annesley Bridge Road,53.36190642,-6.237351299
1700,Annesley Bridge Road,Annesley Bridge Road,53.36163705,-6.23797846
1701,Edenmore Green,Edenmore Grove,53.38582639,-6.182391081
1702,Edenmore Green,Edenmore Grove,53.38540702,-6.182003032
1703,Edenmore Grove,Edenmore Grove,53.38670539,-6.183451139
1704,Edenmore Grove,Edenmore Grove,53.386955,-6.183906579
1705,Edenmore Park,Edenmore Park,53.38633302,-6.18674446
1706,Edenmore Drive,Edenmore Park,53.38652797,-6.185969424
1707,Edenmore Avenue,Springdale Road,53.38676232,-6.188379996
1708,Springdale Road,Springdale Road,53.387244,-6.189321752
1709,Springdale Road,Springdale Road,53.38779183,-6.189884854
1710,Glenfarne Road,Glenwood Road,53.38885866,-6.186742348
1711,Tonlegee Drive,Tonlegee Drive,53.38964434,-6.18935518
1712,Harmonstown Train Station,Harmonstown Road,53.37925996,-6.19152449
1713,Harmonstown Train Station,Harmonstown Road,53.37950486,-6.191078188
1714,Ribh Road,Harmonstown Road,53.38018531,-6.189125238
1715,Ribh Road,Harmonstown Road,53.3801688,-6.18862988
1716,Edenmore Green,Edenmore Green,53.38449452,-6.184056419
1717,Edenmore Green,Edenmore Green,53.38473185,-6.183114229
1718,Raheny Library,Howth Road,53.38033533,-6.17301945
1719,Raheny,Howth Road,53.38024055,-6.17622535
1720,Cill Eanna,Howth Road,53.3792502,-6.179649825
1721,Wade's Avenue,Howth Road,53.37814253,-6.183049071
1722,Avondale Park,Howth Road,53.37983535,-6.169132541
1723,Blackbanks Coast,Howth Road,53.38133628,-6.155117943
1724,Howth Road,Howth Road,53.38116337,-6.155561362
1725,Foxfield,Howth Road,53.38059995,-6.159238563
1726,Maywood,Howth Road,53.38001902,-6.164705235
1727,Maywood,Howth Road,53.38013807,-6.164264183
1728,The Old Shieling,Howth Road,53.38025285,-6.161793972
1729,Killester,Howth Road,53.37112731,-6.204132622
1730,Killester,Howth Road,53.37122454,-6.204023329
1731,Collins Avenue,Howth Road,53.37059425,-6.207536495
1732,Ashbrook,Howth Road,53.3683623,-6.211537455
1733,Hollybrook Park,Howth Road,53.3667558,-6.218908011
1734,Ennafort Park,Howth Road,53.37738216,-6.187425429
1735,All Saints Road,All Saints Road,53.37498005,-6.18313862
1736,Saint Peters School,Collins Avenue East,53.37476354,-6.21705581
1737,Donnycarney Church,Malahide Road,53.37496447,-6.219677694
1738,Donnycarney Church,Malahide Road,53.37471925,-6.219507562
1739,Watermill Road,Watermill Road,53.37921008,-6.177020981
1740,All Saints Park,All Saints Park,53.3755454,-6.178951117
1741,Donnycarney Road,Malahide Road,53.37346635,-6.22107782
1742,Parnell Park,Collins Avenue East,53.37468607,-6.216082092
1743,Malahide Road,Malahide Road,53.36631701,-6.228678905
1744,Casino Park,Malahide Road,53.37246632,-6.222126461
1745,Nazareth House,Malahide Road,53.37071684,-6.224153053
1746,Mount Temple School,Malahide Road,53.37023313,-6.224263348
1747,Malahide Road,,53.37022437,-6.22427874
1748,Marino Crescent Park,Malahide Road,53.36457498,-6.229397317
1749,Raheny,Main Street Raheny,53.37946305,-6.175341639
1750,Tonlegee Avenue,Tonlegee Avenue,53.3902752,-6.184141109
1751,Glenwood Road,Glenwood Road,53.38902254,-6.183923801
1752,Brookwood Rise,Brookwood Rise,53.37755385,-6.195790478
1753,Ennafort Road,Howth Road,53.37635465,-6.190790859
1754,All Saints Road,All Saints Road,53.37628367,-6.189666567
1755,All Saints Park,All Saints Road,53.37547945,-6.179930909
1756,Brookwood Crescent,Brookwood Rise,53.37859766,-6.193491622
1757,St Josephs Hospital,Harmonstown Road,53.38356614,-6.183885468
1758,Lein Gardens,Harmonstown Road,53.38178757,-6.186321297
1759,Lein Park,Harmonstown Road,53.38236252,-6.185710576
1760,American Embassy,,53.33080095,-6.233874524
1761,Lansdowne Park,Northumberland Road,53.33309856,-6.236076947
1762,Lambay Road,Griffith Avenue,53.37802712,-6.26159215
1763,Sillogoe Avenue,Silloge Road,53.39516358,-6.269374679
1764,Silloge Crescent,Silloge Road,53.39536265,-6.27256953
1765,Sandyhill Avenue,Silloge Road,53.39617328,-6.274551721
1766,Sandyhill Avenue,Sandyhill Avenue,53.39554731,-6.272907908
1767,St Brigid's School,Old Finglas Road,53.377259,-6.275557037
1768,Griffith Road,Griffith Road,53.38134894,-6.283689562
1769,Glasilawn Road,Glasilawn Road,53.38041163,-6.281637825
1770,Mobhi Road,Mobhi Road,53.37067017,-6.268068507
1771,Tolka Bridge,Mobhi Road,53.37313859,-6.265984466
1772,Grove Park Drive,Glasnevin Avenue,53.39048395,-6.282660463
1773,Grove Park Drive,Glasnevin Avenue,53.3906595,-6.28236772
1774,Beneavin School,Beneavin Road,53.3895836,-6.286305148
1775,Cremore heights,Ballygall Road East,53.38420613,-6.27738092
1776,Griffith Parade,Griffith Parade,53.38278372,-6.282835112
1777,Griffith Parade,Griffith Parade,53.38275106,-6.279318762
1778,Fitzsmaurice Road,Fitzsmaurice Road,53.3826022,-6.277099923
1779,Tolka Bridge,Mobhi Road,53.37248023,-6.265830862
1780,Grove Park Road,Grove Park Road,53.39079693,-6.286301509
1781,Sycamore Road,Sycamore Road,53.39309459,-6.286073865
1782,Clancy Court,McKee Road,53.39231672,-6.292630795
1783,Glasnevin Avenue,Glasnevin Avenue,53.38931475,-6.265823132
1784,Willow Park Avenue,Glasnevin Avenue,53.38989032,-6.271422936
1785,Willow Park Avenue,Glasnevin Avenue,53.38987671,-6.26924337
1786,Willow Park Road,Glasnevin Avenue,53.39038589,-6.278349237
1787,Willow Park Road,Glasnevin Avenue,53.39044509,-6.278091244
1788,Claremount Avenue,Ballymun Road,53.37773891,-6.268352821
1789,Na Fianna GAA Club,Mobhi Road,53.37565885,-6.264995283
1790,Na Fianna GAA Club,Mobhi Road,53.3753714,-6.265006968
1791,Glasnevin Park,Glasnevin Avenue,53.39009202,-6.274181269
1792,Glasnevin Park,Glasnevin Avenue,53.39019083,-6.274177271
1793,St Canice's BNS,Ballygall Road West,53.38992191,-6.292350769
1794,Saint Canice's School,Ballygall Road West,53.38989685,-6.291855609
1795,Finglas East PO,Glasnevin Avenue,53.39060147,-6.286459717
1796,Rialto Church,South Circular Road,53.33563931,-6.296487415
1797,Rialto Bridge,South Circular Road,53.33805492,-6.29948463
1798,Rialto Luas,South Circular Road,53.3373397,-6.299122653
1799,Mayfield Road,South Circular Road,53.33886722,-6.30224552
1800,Mayfield Road,South Circular Road,53.33882788,-6.301376082
1801,Hybreasal House,South Circular Road,53.33918858,-6.305251245
1802,St Andrews Centre,South Circular Road,53.33516036,-6.294419284
1803,National Stadium,South Circular Road,53.33120396,-6.279907873
1804,Dolphin Avenue,South Circular Road,53.33234588,-6.28806012
1805,Dolphin Avenue,South Circular Road,53.33227108,-6.286606663
1806,Dolphins Barn Church,South Circular Road,53.33290153,-6.290455313
1807,Dolphins Barn Church,South Circular Road,53.33317317,-6.290594602
1808,Dolphins Barn Church,,53.33312035,-6.290671791
1809,Bulfin Road,Bulfin Road,53.33955616,-6.312159732
1810,South Circular Road,Bulfin Road,53.33950791,-6.308752672
1811,Stop No. 7434,,53.33960848,-6.310776055
1812,South Circular Road,South Circular Road,53.33916337,-6.304741655
1813,Suir Road,Suir Road,53.33887617,-6.307936706
1814,Stephen's Road,Goldenbridge Avenue,53.33777476,-6.312034865
1815,Goldenbridge Avenue,Goldenbridge Avenue,53.3381037,-6.309874446
1816,Southern Cross Ave,Southern Cross Avenue,53.33921771,-6.313014071
1817,Raymond Street,South Circular Road,53.33198339,-6.276618277
1818,St Claire's NS,Harold's Cross Road,53.32717107,-6.277607963
1819,Harold's Cross Road,Harold's Cross Road,53.32844661,-6.276310441
1820,Le Vere Terrace,Harold's Cross Road,53.32879608,-6.276236296
1821,Clanbrassil St Upper,Upr. Clanbrassil Street,53.33073105,-6.275167319
1822,Clanbrassil St Upper,Upr. Clanbrassil Street,53.33118301,-6.275344272
1823,Spencer St South,South Circular Road,53.33224954,-6.273889833
1824,Longwood Avenue,South Circular Road,53.33212936,-6.273038833
1825,Harold's Cross Park,Harold's Cross Road,53.32266729,-6.279425644
1826,Kenilworth Park,Harold's Cross Road,53.3179149,-6.279586817
1827,Kenilworth Park,Harold's Cross Road,53.31922759,-6.278993636
1828,Lady of the Rosary,Harold's Cross Road,53.3213455,-6.279388759
1829,Lady of the Rosary,Harold's Cross Road,53.32060003,-6.278803306
1830,Whitefriars Street,Aungier Street,53.34009625,-6.265838755
1831,Exchequer Street,South Gate George's Street,53.3425679,-6.26459703
1832,Dame Street,Dame Street,53.34430472,-6.262889389
1833,Dame Street,,53.34426354,-6.262530601
1834,Aungier Street,Aungier Street,53.33904809,-6.266076515
1835,Aungier Place,,53.33904591,-6.265926429
1836,Harrington Street,Harrington Street,53.3325611,-6.267480812
1837,Camden Street Lower,Upper Camden Street,53.33444543,-6.265407334
1838,Pleasants Street,Camden Street,53.33600954,-6.265418938
1839,Parkview House,Crumlin Road,53.33075813,-6.296441702
1840,Clogher Road,Clogher Road,53.32955262,-6.284448499
1841,Parnell Road,Clogher Road,53.32982168,-6.284407673
1842,Sperrin Road,Mourne Road,53.33259321,-6.316173419
1843,Sperrin Road,Mourne Road,53.33244325,-6.316374521
1844,Lady of Mercy School,Mourne Road,53.33135888,-6.319149884
1845,Lady Of Mercy School,Mourne Road,53.33103222,-6.319568119
1846,Cooley Road,Mourne Road,53.33002976,-6.32306077
1847,Mourne Road,Mourne Road,53.33027116,-6.322330619
1848,Benbulbin Road,Mourne Road,53.33334761,-6.312314801
1849,Belbulbin Road,Mourne Road,53.3335738,-6.311149686
1850,Keeper Road,Keeper Road,53.33199245,-6.302323379
1851,Brickfield Drive,Keeper Road,53.33205103,-6.303282004
1852,Brickfields Park,Mourne Road,53.33349874,-6.308389825
1853,Brickfields Park,Mourne Road,53.33344139,-6.308782494
1854,Millwood Villas,Tonlegee Road,53.3910946,-6.176573222
1855,Millwood Villas,Tonlegee Road,53.39117036,-6.176825595
1856,St Johns Ambulance,Upper Leeson Street,53.32971936,-6.250750108
1857,Hollybank Ave Lower,Sandford Road,53.32125897,-6.246292621
1858,Larch Grove,Sandford Road,53.32163167,-6.246577563
1859,Sandford Road,Sandford Road,53.3193023,-6.242815366
1860,Clonskeagh Road,Clonskeagh Road,53.31765511,-6.240826679
1861,Clonskeagh Hospital,Clonskeagh Road,53.31656738,-6.23837983
1862,Clonskeagh Hospital,Clonskea Road,53.31670466,-6.239154676
1863,Merton Drive,Sandford Road,53.3225974,-6.248684632
1864,Sandford Road,Sandford Road,53.32259277,-6.248369577
1865,Ranelagh,,53.32442927,-6.252858085
1866,Ranelagh,Ranelagh,53.32420775,-6.252461807
1867,Palmerston Court,Palmerston Road,53.32034527,-6.259389545
1868,Norwood Park,Sandford Road,53.31999699,-6.244212844
1869,Clonskeagh,Clonskeagh Road,53.31409448,-6.238301572
1870,Clonskeagh,,53.31456357,-6.238417331
1871,Eglinton Road,Clonskea Road,53.31768516,-6.241035583
1872,Fitzwilliam Street,Lower Baggot Street,53.33657108,-6.248487503
1873,Fitzwilliam Street,Lower Baggot Street,53.33645673,-6.248657371
1874,Baggot St Lower,Lower Baggot Street,53.33530854,-6.246977564
1875,Herbert Street,Lower Baggot Street,53.33532055,-6.246571635
1876,Baggot St Upper,Upper Baggot Street,53.33367166,-6.24446202
1877,Baggot St Upper,Upper Baggot Street,53.33358382,-6.244600767
1878,Embassy Romania,Waterloo Road,53.33101977,-6.244435796
1879,Embassy Romania,Waterloo Road,53.33078379,-6.244280327
1880,Kildare Street,Kildare Street,53.33993081,-6.255723518
1881,Huguenot Cemetery,Merrion Row,53.33850954,-6.255030666
1882,Baggot St Lower,Lower Baggot Street,53.3376207,-6.250802147
1883,Pembroke St Lower,Lower Pembroke Street,53.3371059,-6.251859373
1884,Donnybrook Stillorgan,,53.31832232,-6.230637332
1885,Donnybrook Church,,53.31833019,-6.230561956
1886,Donnybrook Church,,53.31831311,-6.230622703
1887,Teresian School,Stillorgan Road,53.3161004,-6.227487213
1888,Belfield Court,Stillorgan Road,53.31232015,-6.221100319
1889,Belfield Court,Stillorgan Road,53.3119011,-6.221327857
1890,Donnybrook Stadium,Donnybrook Village,53.32034885,-6.233345517
1891,Waterloo Road,Waterloo Road,53.32868874,-6.245447362
1892,Wellington Lane,Waterloo Road,53.32882805,-6.245141368
1893,Royal Hospital,Morehampton Road,53.32639976,-6.242598746
1894,Donnybrook Village,Morehampton Road,53.32348971,-6.239085447
1895,Victoria Avenue,Morehampton Road,53.32268695,-6.23767738
1896,Donnybrook Village,Morehampton Road,53.32408134,-6.23958651
1897,Raheny Station,Station Road,53.38134357,-6.175471676
1898,Raheny Station,Station Road,53.3811137,-6.175722024
1899,Ardscoil La Salle,Raheny Road,53.38957237,-6.170488811
1900,Holy Trinity Church,Grange Road,53.39531621,-6.163490594
1901,Grange Park Road,Raheny Road,53.38695547,-6.174510011
1902,St Bridgets Church,Howth Road,53.37470898,-6.19786466
1903,St Brigid's Church,Howth Road,53.37503806,-6.197039132
1904,Raheny Road,Raheny Road,53.38415179,-6.175727422
1905,Grange Road,Grange Road,53.39174835,-6.16761378
1906,St Donagh's Road,Grange Road,53.39190773,-6.167456571
1907,Raheny Road,Raheny Road,53.38982342,-6.169861588
1908,Woodbine Park,Raheny Road,53.38802487,-6.172735238
1909,Belmont Park,Raheny Road,53.3852707,-6.174837678
1910,Ardara Avenue,Grange Road,53.39370485,-6.166838024
1911,Ardara Avenue,Grange Road,53.39314128,-6.167012615
1912,Holy Trinity NS,Grange Road,53.39655846,-6.162444595
1913,Grangemore Road,Grange Road,53.3981667,-6.161818868
1914,Grange Road,Grange Road,53.39760036,-6.161813205
1915,Holy Trinity Church,Grange Road,53.39514509,-6.163467889
1916,Donaghmede Shopping Centre,Grange Road,53.39550527,-6.162926064
1917,Donaghmede Shopping Centre,Grange Road,53.3957708,-6.162658986
1918,Phibsborough PO,North Circular Road,53.36072601,-6.274662164
1919,Rathdown Road,North Circular Road,53.35947664,-6.279640701
1920,Dawson Street,,53.340752,-6.258408262
1921,Dawson Street,,53.34085979,-6.258403869
1922,Duke Street,,53.34060038,-6.258489531
1923,Berkeley Road,Berkeley Road,53.35874005,-6.269724278
1924,Montpellier Gardens,Montpelier Gardens,53.35031038,-6.295406721
1925,Jerome Connor Place,Infirmary Road,53.35155651,-6.297700386
1926,Phoenix Park Gate,,53.35089646,-6.296795356
1927,North Circular Road,North Circular Road,53.35399467,-6.295349826
1928,O'Devaney Gardens,North Circular Road,53.35368499,-6.29569268
1929,Oxmantown Road,North Circular Road,53.35471303,-6.294044214
1930,Marlborough Road,North Circular Road,53.35526074,-6.293376346
1931,O'Devaney Gardens,O'Devaney Gardens,53.35160347,-6.294694164
1932,Stephen's Green Nth,St. Stephen's Green north,53.33911515,-6.257724096
1933,Donnybrook Garda Stn,Donnybrook,53.32161213,-6.235499996
1934,Morehampton Terrace,Morehampton Road,53.32547924,-6.241735821
1935,Royal Hospital,Morehampton Road,53.32697216,-6.243626143
1936,Donnybrook Road,,53.31991635,-6.233273319
1937,Teresian School,Stillorgan Road,53.31588007,-6.227781522
1938,Donnybrook Garage,Stillorgan Road,53.31899928,-6.231434899
1939,Embassy of Malta,,53.33514672,-6.256174036
1940,Clonliffe Gardens,Clonliffe Road,53.36189727,-6.247103226
1941,Clonliffe Road,Clonliffe Road,53.3621294,-6.248220615
1942,Clonliffe Road,Clonliffe Road,53.36250497,-6.251766296
1943,Clonliffe Road,Clonliffe Road,53.36313679,-6.256248199
1944,Clonliffe Road,Clonliffe Road,53.36332742,-6.256991713
1945,Clonliffe Avenue,Ballybough Road,53.36070569,-6.243696374
1946,Ballybough Road,Ballybough Road,53.36060135,-6.243325039
1947,Summerhill Parade,Summerhill Parade,53.35751559,-6.248635233
1948,Summerhill Parade,Summerhill Parade,53.35750468,-6.249116447
1949,Charleville Avenue,Ballybough Road,53.35917274,-6.245802758
1950,Ballybough Road,Ballybough Road,53.35903608,-6.246289155
1951,Herbert Avenue,Merrion Road,53.31714851,-6.207405658
1952,Merrion Gates,Merrion Road,53.31539438,-6.203726866
1953,Merrion Gates,Rock Road,53.31575153,-6.204762522
1954,St Vincent's Hosp,,53.31806419,-6.21032428
1955,St Vincent's Hosp,,53.3181143,-6.211267825
1956,British Embassy,,53.32571981,-6.223395297
1957,Shrewsbury Park,Merrion Road,53.32399511,-6.220449503
1958,Merlyn Road,Merrion Road,53.3219108,-6.217503921
1959,Netherlands Embassy,Merrion Road,53.32084998,-6.216287205
1960,Merrion View Avenue,Merrion Road,53.32000518,-6.21449112
1961,Wanderers FC,Merrion Road,53.32234464,-6.218266443
1962,Shrewsbury Road,,53.32472778,-6.221965295
1963,British Embassy,,53.32599756,-6.223939234
1964,Herbert Avenue,Merrion Road,53.31686306,-6.20695232
1965,Merrion Centre,Merrion Road,53.31914397,-6.213401286
1966,Ennafort Park,Howth Road,53.37758328,-6.187056139
1967,Cill Eanna,Howth Road,53.37865533,-6.18189987
1968,Raheny,Raheny Village,53.38023173,-6.177413264
1969,Raheny Library,Raheny Village,53.38042376,-6.173511726
1970,The Meadows,Howth Road,53.37565052,-6.193556253
1971,The Meadows,Howth Road,53.37571862,-6.193899072
1972,Castle Grove,Howth Road,53.36983755,-6.208620256
1973,Castle Grove,Howth Road,53.36926408,-6.209936744
1974,The Demense,Howth Road,53.37249985,-6.202166148
1975,The Demesne,Howth Road,53.37321702,-6.201444579
1976,Blackbanks,Dublin Road,53.38366192,-6.14626795
1977,Kilbarrack Road,Dublin Road,53.38431562,-6.144375376
1978,Avondale Park,Howth Road,53.3799012,-6.168152635
1979,Foxfield,Howth Road,53.38067366,-6.159355641
1980,St Lawrence Road,Howth Road,53.36801988,-6.21267888
1981,Summerhill,Summerhill Road,53.35594736,-6.252019711
1982,Rutland Street,Summerhill Road,53.35525754,-6.254015974
1983,Jones's Road,Clonliffe Road,53.36252157,-6.251059408
1984,Distillery Road,Clonliffe Road,53.36217001,-6.249150534
1985,Fairview,Marino Mart,53.36328895,-6.235415974
1986,Marino College,Marino Mart,53.3642686,-6.231769161
1987,Copeland Grove,Howth Road,53.36686957,-6.221112278
1988,North Strand Road,North Strand Road,53.35572884,-6.245703839
1989,Nth Strand Health Ctr,North Strand R0Ad,53.3556664,-6.24573645
1990,Glasnevin Drive,Glasnevin Drive,53.38871793,-6.271771141
1991,Dean Swift Road,St. Pappin's Road,53.38620679,-6.270910692
1992,Maolbuille Road,St. Pappin's Road,53.38612685,-6.26787707
1993,Stormanstown Road,St. Pappin's Road,53.38619557,-6.271377201
1994,Hampstead Avenue,Ballymun Road,53.38157864,-6.266002271
1995,Hampstead Avenue,Ballymun Road,53.3822366,-6.265509521
1996,Albert College Park,Ballymun Road,53.38348826,-6.265669101
1997,Ventry Park,Ventry Park,53.3703319,-6.304601169
1998,Ventry Park,Ventry Park,53.37025769,-6.304438805
1999,St Pappin's Road,St. Pappin's Road,53.38603323,-6.268858077
2000,Home Farm Road,Home Farm Road,53.37350361,-6.252803752
2001,Achill Road,Home Farm Road,53.37386122,-6.25390131
2002,Skylon Hotel,Upper Drumcondra Road,53.37301741,-6.252132303
2003,Wellpark Avenue,Upper Drumcondra Road,53.37366153,-6.25192557
2004,St Patrick's College,Upper Drumcondra Road,53.36999011,-6.254089717
2005,Botanic Avenue,Lower Drumcondra Road,53.36715074,-6.255377969
2006,Ferguson Road,Home Farm Road,53.37422828,-6.256261004
2007,Corpus Christi NS,Home Farm Road,53.37465028,-6.257461189
2008,The Rise,Ballymun Road,53.38041419,-6.265658759
2009,Ballymun Road,Ballymun Road,53.37943896,-6.266585261
2010,Stella Avenue,Mobhi Road,53.37666077,-6.264668968
2011,Walsh Road,Home Farm Road,53.37513316,-6.260372348
2012,Home Farm Road,Home Farm Road,53.37555927,-6.261858006
2013,Dorset Street Upper,Upper Dorset Street,53.35679465,-6.264499747
2014,Upper Dorset Street,Upper Dorset Street,53.35680494,-6.264589471
2015,St Joseph's Parade,Upper Dorset Street,53.35695831,-6.26462831
2016,Synnott Place,Lower Dorset Street,53.35875758,-6.262271495
2017,Dorset Street Lower,Lower Dorset Street,53.35853124,-6.262776505
2018,Dorset Street Lower,Lower Dorset Street,53.36003185,-6.260897458
2019,Innisfallen Parade,Lower Dorset Street,53.36008859,-6.26109047
2020,Parnell Square West,Parnell Square West,53.35339211,-6.265389124
2021,Parnell Square West,Parnell Square West,53.35327227,-6.265183676
2022,Parnell Square West,Parnell Square West,53.35224436,-6.263723219
2023,Parnell Square West,Parnell Square West,53.35274934,-6.264453804
2024,Rathlin Road,Home Farm Road,53.37589947,-6.263617736
2025,St Patrick's College,Upper Drumcondra Road,53.3701012,-6.254310599
2026,Nephin Road Park,Nephin Road,53.36639156,-6.305614183
2027,Drumcondra Rail Stn,Lower Drumcondra Road,53.36291708,-6.258435917
2028,Bangor Circle,Clonmacnoise Road,53.32282212,-6.298364123
2029,Leighlin Road,Clonmacnoise Road,53.32362482,-6.29981836
2030,Griffith College,South Circular Road,53.3318004,-6.278262272
2031,Aughavanagh Road,Clogher Road,53.32820052,-6.28667972
2032,Aughavanagh Road,Clogher Road,53.32804055,-6.286806239
2033,Rutland Avenue,Clogher Road,53.32715407,-6.289544133
2034,Rutland Avenue,Clogher Road,53.32677327,-6.291195788
2035,St Anne's Road S,South Circular Road,53.33184593,-6.285167265
2036,Dufferin Avenue,South Circular Road,53.3313562,-6.282364154
2037,Rialto Church,South Circular Road,53.335641,-6.295976799
2038,St Andrews Centre,South Circular Road,53.33512375,-6.293745026
2039,Kildare Road,Kildare Road,53.3250914,-6.3138567
2040,Crumlin Pool,Kildare Road,53.32490027,-6.314960137
2041,Clonard Road,Kildare Road,53.32516688,-6.307128155
2042,Monasterboice Road,Kildare Road,53.3251428,-6.305432703
2043,St Bernadette's,Sundrive Road,53.32473396,-6.296291403
2044,Pearse College,Clogher Road,53.32598793,-6.295986219
2045,Pearse College,Clogher Road,53.32608823,-6.295456775
2046,Ferns Road,Clonmacnoise Road,53.32374306,-6.296766231
2047,Tranquility Grove,Kilmore Road,53.39390931,-6.214721767
